,eps,gam,graph,mi,model,nc,nit,p,pr
833,0.3,0.5,ba,100000,rewiring,1,2000,5.0,0.5
834,0.3,0.5,ba,100000,rewiring,1,2500,5.0,0.5
835,0.3,0.5,ba,100000,rewiring,1,3000,5.0,0.5
836,0.3,0.5,ba,100000,rewiring,1,3251,5.0,0.5
837,0.3,0.5,ba,100000,rewiring,1,500,5.0,0.5
838,0.3,1.0,ba,100000,rewiring,1,0,5.0,0.5
839,0.3,1.0,ba,100000,rewiring,1,1000,5.0,0.5
840,0.3,1.0,ba,100000,rewiring,1,10000,5.0,0.5
841,0.3,1.0,ba,100000,rewiring,1,10500,5.0,0.5
842,0.3,1.0,ba,100000,rewiring,1,11000,5.0,0.5
843,0.3,1.0,ba,100000,rewiring,1,11500,5.0,0.5
844,0.3,1.0,ba,100000,rewiring,1,12000,5.0,0.5
845,0.3,1.0,ba,100000,rewiring,1,12500,5.0,0.5
846,0.3,1.0,ba,100000,rewiring,1,13000,5.0,0.5
847,0.3,1.0,ba,100000,rewiring,1,13352,5.0,0.5
848,0.3,1.0,ba,100000,rewiring,1,1500,5.0,0.5
849,0.3,1.0,ba,100000,rewiring,1,2000,5.0,0.5
850,0.3,1.0,ba,100000,rewiring,1,2500,5.0,0.5
851,0.3,1.0,ba,100000,rewiring,1,3000,5.0,0.5
852,0.3,1.0,ba,100000,rewiring,1,3500,5.0,0.5
853,0.3,1.0,ba,100000,rewiring,1,4000,5.0,0.5
854,0.3,1.0,ba,100000,rewiring,1,4500,5.0,0.5
855,0.3,1.0,ba,100000,rewiring,1,500,5.0,0.5
856,0.3,1.0,ba,100000,rewiring,1,5000,5.0,0.5
857,0.3,1.0,ba,100000,rewiring,1,5500,5.0,0.5
858,0.3,1.0,ba,100000,rewiring,1,6000,5.0,0.5
859,0.3,1.0,ba,100000,rewiring,1,6500,5.0,0.5
860,0.3,1.0,ba,100000,rewiring,1,7000,5.0,0.5
861,0.3,1.0,ba,100000,rewiring,1,7500,5.0,0.5
862,0.3,1.0,ba,100000,rewiring,1,8000,5.0,0.5
863,0.3,1.0,ba,100000,rewiring,1,8500,5.0,0.5
864,0.3,1.0,ba,100000,rewiring,1,9000,5.0,0.5
865,0.3,1.0,ba,100000,rewiring,1,9500,5.0,0.5
866,0.3,1.5,ba,100000,rewiring,1,0,5.0,0.5
867,0.3,1.5,ba,100000,rewiring,1,1000,5.0,0.5
868,0.3,1.5,ba,100000,rewiring,1,1500,5.0,0.5
869,0.3,1.5,ba,100000,rewiring,1,2000,5.0,0.5
870,0.3,1.5,ba,100000,rewiring,1,2500,5.0,0.5
871,0.3,1.5,ba,100000,rewiring,1,3000,5.0,0.5
872,0.3,1.5,ba,100000,rewiring,1,3204,5.0,0.5
873,0.3,1.5,ba,100000,rewiring,1,500,5.0,0.5
874,0.4,0.0,ba,100000,rewiring,1,0,5.0,0.5
875,0.4,0.0,ba,100000,rewiring,1,1000,5.0,0.5
876,0.4,0.0,ba,100000,rewiring,1,1042,5.0,0.5
877,0.4,0.0,ba,100000,rewiring,1,500,5.0,0.5
878,0.4,0.5,ba,100000,rewiring,1,0,5.0,0.5
879,0.4,0.5,ba,100000,rewiring,1,1000,5.0,0.5
880,0.4,0.5,ba,100000,rewiring,1,1429,5.0,0.5
881,0.4,0.5,ba,100000,rewiring,1,500,5.0,0.5
882,0.4,1.0,ba,100000,rewiring,1,0,5.0,0.5
883,0.4,1.0,ba,100000,rewiring,1,1000,5.0,0.5
884,0.4,1.0,ba,100000,rewiring,1,1500,5.0,0.5
885,0.4,1.0,ba,100000,rewiring,1,2000,5.0,0.5
886,0.4,1.0,ba,100000,rewiring,1,2500,5.0,0.5
887,0.4,1.0,ba,100000,rewiring,1,3000,5.0,0.5
888,0.4,1.0,ba,100000,rewiring,1,3500,5.0,0.5
889,0.4,1.0,ba,100000,rewiring,1,4000,5.0,0.5
890,0.4,1.0,ba,100000,rewiring,1,4500,5.0,0.5
891,0.4,1.0,ba,100000,rewiring,1,500,5.0,0.5
892,0.4,1.0,ba,100000,rewiring,1,5000,5.0,0.5
893,0.4,1.0,ba,100000,rewiring,1,5500,5.0,0.5
894,0.4,1.0,ba,100000,rewiring,1,6000,5.0,0.5
895,0.4,1.0,ba,100000,rewiring,1,6500,5.0,0.5
896,0.4,1.0,ba,100000,rewiring,1,7000,5.0,0.5
897,0.4,1.0,ba,100000,rewiring,1,7500,5.0,0.5
898,0.4,1.0,ba,100000,rewiring,1,8000,5.0,0.5
899,0.4,1.0,ba,100000,rewiring,1,8120,5.0,0.5
900,0.4,1.5,ba,100000,rewiring,1,0,5.0,0.5
901,0.4,1.5,ba,100000,rewiring,1,1000,5.0,0.5
902,0.4,1.5,ba,100000,rewiring,1,10000,5.0,0.5
903,0.4,1.5,ba,100000,rewiring,1,10500,5.0,0.5
904,0.4,1.5,ba,100000,rewiring,1,11000,5.0,0.5
905,0.4,1.5,ba,100000,rewiring,1,11500,5.0,0.5
906,0.4,1.5,ba,100000,rewiring,1,12000,5.0,0.5
907,0.4,1.5,ba,100000,rewiring,1,12500,5.0,0.5
908,0.4,1.5,ba,100000,rewiring,1,13000,5.0,0.5
909,0.4,1.5,ba,100000,rewiring,1,13500,5.0,0.5
910,0.4,1.5,ba,100000,rewiring,1,14000,5.0,0.5
911,0.4,1.5,ba,100000,rewiring,1,14500,5.0,0.5
912,0.4,1.5,ba,100000,rewiring,1,1500,5.0,0.5
913,0.4,1.5,ba,100000,rewiring,1,15000,5.0,0.5
914,0.4,1.5,ba,100000,rewiring,1,15500,5.0,0.5
915,0.4,1.5,ba,100000,rewiring,1,16000,5.0,0.5
916,0.4,1.5,ba,100000,rewiring,1,16500,5.0,0.5
917,0.4,1.5,ba,100000,rewiring,1,17000,5.0,0.5
918,0.4,1.5,ba,100000,rewiring,1,17500,5.0,0.5
919,0.4,1.5,ba,100000,rewiring,1,18000,5.0,0.5
920,0.4,1.5,ba,100000,rewiring,1,18500,5.0,0.5
921,0.4,1.5,ba,100000,rewiring,1,19000,5.0,0.5
922,0.4,1.5,ba,100000,rewiring,1,19500,5.0,0.5
923,0.4,1.5,ba,100000,rewiring,1,2000,5.0,0.5
924,0.4,1.5,ba,100000,rewiring,1,20000,5.0,0.5
925,0.4,1.5,ba,100000,rewiring,1,20500,5.0,0.5
926,0.4,1.5,ba,100000,rewiring,1,21000,5.0,0.5
927,0.4,1.5,ba,100000,rewiring,1,21500,5.0,0.5
928,0.4,1.5,ba,100000,rewiring,1,22000,5.0,0.5
929,0.4,1.5,ba,100000,rewiring,1,22500,5.0,0.5
930,0.4,1.5,ba,100000,rewiring,1,23000,5.0,0.5
931,0.4,1.5,ba,100000,rewiring,1,23500,5.0,0.5
932,0.4,1.5,ba,100000,rewiring,1,24000,5.0,0.5
933,0.4,1.5,ba,100000,rewiring,1,24500,5.0,0.5
934,0.4,1.5,ba,100000,rewiring,1,2500,5.0,0.5
935,0.4,1.5,ba,100000,rewiring,1,25000,5.0,0.5
936,0.4,1.5,ba,100000,rewiring,1,25500,5.0,0.5
937,0.4,1.5,ba,100000,rewiring,1,26000,5.0,0.5
938,0.4,1.5,ba,100000,rewiring,1,26500,5.0,0.5
939,0.4,1.5,ba,100000,rewiring,1,27000,5.0,0.5
940,0.4,1.5,ba,100000,rewiring,1,27500,5.0,0.5
941,0.4,1.5,ba,100000,rewiring,1,28000,5.0,0.5
942,0.4,1.5,ba,100000,rewiring,1,28409,5.0,0.5
943,0.4,1.5,ba,100000,rewiring,1,3000,5.0,0.5
944,0.4,1.5,ba,100000,rewiring,1,3500,5.0,0.5
945,0.4,1.5,ba,100000,rewiring,1,4000,5.0,0.5
946,0.4,1.5,ba,100000,rewiring,1,4500,5.0,0.5
947,0.4,1.5,ba,100000,rewiring,1,500,5.0,0.5
948,0.4,1.5,ba,100000,rewiring,1,5000,5.0,0.5
949,0.4,1.5,ba,100000,rewiring,1,5500,5.0,0.5
950,0.4,1.5,ba,100000,rewiring,1,6000,5.0,0.5
951,0.4,1.5,ba,100000,rewiring,1,6500,5.0,0.5
952,0.4,1.5,ba,100000,rewiring,1,7000,5.0,0.5
953,0.4,1.5,ba,100000,rewiring,1,7500,5.0,0.5
954,0.4,1.5,ba,100000,rewiring,1,8000,5.0,0.5
955,0.4,1.5,ba,100000,rewiring,1,8500,5.0,0.5
956,0.4,1.5,ba,100000,rewiring,1,9000,5.0,0.5
957,0.4,1.5,ba,100000,rewiring,1,9500,5.0,0.5
